Absolute performance profile for SolverTime
Filter: gap <= 1% and not failed
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
332.353910       20       28       39       20       32       37     43      44    31          51            9
333.284823       20       28       39       20       32       37     43      44    31          51            9
334.215736       20       28       39       20       32       37     43      44    31          51            9
335.146649       20       28       39       20       32       37     43      44    31          51            9
336.077562       20       28       39       20       32       37     43      44    31          51            9
337.008474       20       28       39       20       32       37     43      44    31          51            9
337.939387       20       28       39       20       32       37     43      44    31          51            9
338.870300       20       28       39       20       32       37     43      44    31          51            9
339.801213       20       28       39       20       32       37     43      44    31          51            9
340.732126       20       28       39       20       32       37     43      44    31          51            9
341.663039       20       28       39       20       32       37     43      44    31          51            9
342.593952       20       28       39       20       32       37     43      44    31          51            9
343.524865       20       28       39       20       32       37     43      44    31          51            9
344.455778       20       28       39       20       32       37     43      44    31          51            9
345.386691       20       28       39       20       32       37     43      44    31          51            9
346.317604       20       28       39       20       32       37     43      44    31          51            9
347.248517       20       28       39       20       32       37     43      44    31          51            9
348.179429       20       28       39       20       32       37     43      44    31          51            9
349.110342       20       28       39       20       32       37     43      44    31          51            9
350.041255       20       28       39       20       32       37     43      44    31          51            9
350.972168       20       28       39       20       32       37     43      44    31          51            9
351.903081       20       28       39       20       32       37     43      44    31          51            9
352.833994       20       28       39       20       32       37     43      44    31          51            9
353.764907       20       28       39       20       32       37     43      44    32          51            9
354.695820       20       28       39       20       32       37     43      44    32          51            9
355.626733       20       28       39       20       32       37     43      44    32          51            9
356.557646       20       28       39       20       32       37     43      44    32          51            9
357.488559       20       28       39       20       32       37     43      44    32          51            9
358.419471       20       28       39       20       32       37     43      44    32          51            9
359.350384       20       28       39       20       32       37     43      44    32          51            9
360.281297       20       28       39       20       32       37     43      44    32          51            9
361.212210       20       28       39       20       32       37     43      44    32          51            9
362.143123       20       28       39       20       32       37     43      44    32          51            9
363.074036       20       28       39       20       32       37     43      44    32          51            9
364.004949       20       29       39       20       32       37     43      44    32          51            9
364.935862       20       29       39       20       32       37     43      44    32          51            9
365.866775       20       29       39       20       32       37     43      44    32          51            9
366.797688       20       29       39       20       32       37     43      44    32          51            9
367.728601       20       29       39       20       32       37     43      44    32          51            9
368.659514       20       29       39       20       32       37     43      44    32          51            9
369.590426       20       29       39       20       32       37     43      44    32          51            9
370.521339       20       29       39       20       32       37     43      44    32          51            9
371.452252       20       29       39       20       32       37     43      44    32          51            9
372.383165       20       29       39       20       32       37     43      44    32          51            9
373.314078       20       29       39       20       32       37     43      44    32          51            9
374.244991       20       29       39       20       32       37     43      44    32          51            9
375.175904       20       29       39       20       32       37     43      44    32          51            9
376.106817       20       29       39       20       32       37     43      44    32          51            9
377.037730       20       29       39       20       32       37     43      44    32          51            9
