Relative performance profile for SolverTime
Filter: gap <= 0.102% and not failed
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
345.338241       15       18       27       21       24       27     31    22          35            7
349.883186       15       18       27       21       24       27     31    22          35            7
354.487946       15       18       27       21       24       27     31    22          35            7
359.153309       15       18       27       21       24       27     31    22          35            7
363.880072       15       18       27       21       24       27     31    22          35            7
368.669043       15       18       27       21       24       27     31    22          35            7
373.521041       15       19       27       21       24       28     31    22          35            7
378.436895       15       19       27       21       24       28     31    22          35            7
383.417447       15       19       27       21       24       28     31    22          35            7
388.463546       15       19       27       21       24       28     31    22          35            7
393.576057       15       19       27       21       24       28     31    22          35            7
398.755852       15       19       27       21       24       28     31    22          35            7
404.003818       15       19       27       21       24       28     31    22          35            7
409.320852       15       19       27       21       24       28     31    22          35            7
414.707862       15       19       27       21       24       28     31    22          35            7
420.165770       15       19       27       21       24       28     31    22          35            7
425.695509       15       19       27       21       24       28     31    22          35            7
431.298024       15       19       27       21       24       28     31    22          35            7
436.974272       15       19       27       21       24       28     31    22          35            7
442.725225       15       19       27       21       24       28     31    22          35            7
448.551865       15       19       27       21       24       28     31    22          35            7
454.455189       15       19       27       21       24       28     31    22          35            7
460.436206       15       19       27       21       24       28     31    22          35            7
466.495938       15       19       27       21       24       28     31    22          35            7
472.635421       15       19       27       21       24       28     31    22          35            7
478.855705       15       19       27       21       24       28     31    22          35            7
485.157853       15       19       27       21       24       28     31    22          35            7
491.542943       15       20       27       21       24       28     31    22          35            7
498.012066       15       20       27       21       24       28     31    22          35            7
504.566328       15       20       27       21       24       28     31    22          35            7
511.206850       15       20       27       21       24       28     31    22          35            7
517.934766       15       20       27       21       24       28     31    23          35            8
524.751228       15       20       27       21       24       28     31    23          35            8
531.657400       15       20       27       21       24       28     31    23          35            8
538.654464       15       20       27       21       24       28     31    23          35            8
545.743614       15       20       27       21       24       28     31    23          35            8
552.926064       15       20       27       21       24       28     31    23          35            8
560.203041       15       20       27       21       24       28     31    23          35            8
567.575790       15       20       27       21       24       28     31    23          35            8
575.045570       15       20       27       21       24       28     31    23          35            8
582.613658       15       20       27       21       24       28     31    23          35            8
590.281349       15       20       27       21       24       28     31    23          35            8
598.049953       15       20       27       21       24       28     31    23          35            8
605.920799       15       20       27       21       24       28     31    23          35            8
613.895232       15       20       27       21       24       28     31    23          35            8
621.974615       15       20       27       21       24       28     31    23          35            8
630.160330       15       20       27       21       24       28     31    23          35            8
638.453775       15       20       27       21       24       28     31    23          35            8
646.856370       15       20       27       21       24       28     31    23          35            8
655.369550       15       20       27       21       24       28     31    23          35            8
663.994770       15       20       27       21       24       28     31    23          35            8
672.733506       15       20       27       21       24       28     31    24          35            8
681.587250       15       20       27       21       24       28     32    24          35            8
