Absolute performance profile for SolverTime
Filter: no fail
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
114.270625       15       21       28       20       22       27     29    21          34           12
114.901850       15       21       28       20       22       27     29    21          34           12
115.533074       15       21       28       20       22       27     29    22          34           12
116.164299       15       21       28       20       22       27     29    22          34           12
116.795523       15       21       28       20       22       27     29    22          34           12
117.426747       15       21       28       20       22       27     29    22          34           12
118.057972       15       21       28       20       22       27     30    22          34           12
118.689196       15       21       28       20       22       27     30    22          34           12
119.320421       15       21       28       20       22       27     30    22          34           12
119.951645       15       21       28       20       22       27     30    22          34           12
120.582870       15       21       28       20       22       27     30    22          34           12
121.214094       15       21       28       20       22       27     30    22          34           12
121.845319       15       21       28       20       22       27     30    22          34           12
122.476543       15       21       28       20       22       27     30    22          34           12
123.107768       15       21       28       20       22       27     30    22          34           12
123.738992       15       21       28       20       22       27     30    22          34           12
124.370216       15       21       28       20       22       27     30    22          34           12
125.001441       15       21       28       20       22       27     30    22          34           12
125.632665       15       21       29       20       22       27     30    22          34           12
126.263890       15       21       29       20       22       27     30    22          34           12
126.895114       15       21       29       20       22       27     31    23          35           12
127.526339       15       21       29       20       22       27     31    23          35           12
128.157563       15       21       29       20       22       27     31    23          35           12
128.788788       15       21       29       20       22       27     31    23          35           12
129.420012       15       21       29       20       22       27     31    23          35           12
130.051236       15       21       29       20       22       27     31    23          35           12
130.682461       15       21       29       20       22       27     31    23          35           12
131.313685       15       21       29       20       22       27     31    23          35           12
131.944910       15       21       29       20       22       27     31    23          35           12
132.576134       15       21       29       20       22       27     31    23          35           12
133.207359       15       21       29       20       22       27     31    23          35           12
133.838583       15       21       29       20       22       27     31    23          35           12
134.469808       15       21       29       20       22       27     31    23          35           12
135.101032       15       21       29       20       22       27     31    23          35           12
135.732257       15       21       29       20       22       27     31    23          35           12
136.363481       15       21       29       20       22       27     31    24          35           12
136.994705       15       21       29       20       22       27     31    24          35           12
137.625930       15       21       29       20       22       27     31    24          35           12
138.257154       15       21       29       20       23       27     31    24          35           12
