Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
7.257258           14       19       24       14       18       21     24      34    17          40           10
7.336286           14       19       24       14       19       21     24      34    17          40           10
7.416175           14       19       24       14       19       21     25      35    17          40           10
7.496933           14       19       24       14       19       21     25      35    18          40           10
7.578570           14       19       24       14       19       21     25      35    18          40           10
7.661097           15       19       24       14       19       21     25      35    18          40           10
7.744522           15       19       25       14       19       22     25      35    19          40           10
7.828856           15       19       25       14       19       22     25      35    19          40           10
7.914108           15       19       25       15       19       22     25      35    19          40           10
8.000289           15       19       25       15       19       23     25      35    19          40           10
8.087408           15       19       25       15       19       23     25      35    19          40           10
8.175475           15       19       25       15       19       23     25      35    19          40           10
8.264502           15       20       25       15       19       23     25      35    19          40           10
8.354498           15       20       25       15       19       23     25      35    19          40           10
8.445474           15       20       25       15       19       23     25      35    19          40           10
8.537441           15       20       25       15       19       23     25      35    19          40           10
8.630409           15       20       25       15       19       23     25      35    19          40           10
8.724390           15       20       25       15       19       23     25      35    19          40           10
8.819394           15       20       25       15       19       23     25      35    20          40           10
8.915433           15       20       25       15       19       23     25      35    20          40           10
9.012517           15       20       25       15       19       23     25      35    20          40           10
9.110659           15       20       25       15       19       23     25      35    20          40           10
9.209869           15       20       25       15       19       23     25      35    20          40           10
9.310160           15       20       25       15       19       23     25      35    20          40           10
9.411542           15       20       25       15       19       23     25      35    20          40           10
9.514029           15       20       25       15       19       23     25      35    20          40           10
9.617632           15       20       25       15       19       23     25      35    20          40           10
9.722363           15       20       25       15       19       23     25      35    20          40           10
9.828234           15       20       25       15       19       23     25      35    20          40           10
9.935259           15       20       25       15       19       23     25      35    20          40           10
10.043448          15       20       25       15       19       23     25      35    20          40           10
10.152816          15       20       25       15       19       23     25      35    20          40           10
10.263375          15       20       25       15       19       23     25      35    20          40           10
10.375138          15       20       25       15       19       23     25      35    20          40           10
10.488118          15       20       25       15       19       23     26      35    20          40           10
10.602328          15       20       25       15       19       23     26      35    20          40           10
10.717782          15       20       25       15       19       24     28      35    20          40           10
10.834493          15       20       25       15       19       24     28      35    20          40           10
10.952475          15       20       25       15       19       24     28      35    20          40           10
11.071741          15       20       25       15       19       24     28      35    20          40           10
11.192307          15       20       26       15       19       24     29      35    20          40           10
11.314185          15       20       26       15       19       24     29      35    20          40           10
11.437391          15       20       26       15       19       24     29      35    20          40           10
11.561938          15       20       26       15       19       24     29      36    21          40           10
11.687841          15       20       26       15       20       24     29      36    21          40           10
11.815116          15       20       26       15       20       24     29      36    21          40           10
11.943776          15       20       26       15       20       24     29      36    21          40           10
12.073838          15       20       26       15       20       24     30      36    21          40           11
12.205315          15       20       26       15       20       24     30      36    21          40           11
12.338225          16       20       26       15       20       24     30      36    21          40           11
12.472582          16       20       26       15       20       24     30      36    21          40           11
12.608402          16       20       26       15       20       24     30      36    21          40           11
12.745700          16       20       26       15       20       24     30      36    21          40           11
12.884495          16       20       26       15       20       24     31      36    21          40           11
13.024800          16       20       26       16       20       24     31      36    21          40           11
13.166633          16       20       26       17       20       25     31      36    21          40           11
13.310011          16       21       26       17       20       25     31      36    21          40           11
13.454950          16       21       26       17       20       25     31      36    21          40           11
13.601467          16       21       26       17       20       25     31      36    21          40           11
13.749580          16       21       26       17       20       25     31      36    21          40           11
13.899306          16       21       26       17       20       25     31      36    21          40           11
14.050662          16       21       26       17       20       26     31      36    21          40           11
14.203666          16       21       26       17       20       26     31      36    21          40           11
14.358337          16       21       26       17       20       26     31      36    21          40           11
14.514692          16       21       26       17       20       26     31      36    21          40           11
14.672749          16       21       26       17       20       26     31      36    21          40           11
14.832528          16       21       26       17       20       26     31      36    21          40           11
14.994046          16       21       26       17       20       26     31      36    21          40           11
15.157323          16       21       26       17       20       26     32      36    21          40           11
15.322379          16       21       26       17       20       26     32      36    21          40           11
15.489231          16       21       26       17       20       26     32      36    22          40           11
15.657901          16       21       26       17       20       26     32      36    22          40           11
15.828407          16       21       26       17       20       26     32      36    22          40           11
16.000770          16       21       26       17       20       26     32      36    22          40           11
16.175010          16       21       26       17       20       26     32      36    22          40           11
16.351148          16       21       26       17       20       26     33      36    22          40           11
16.529203          16       21       26       17       20       26     33      36    22          40           11
16.709198          16       21       26       17       20       26     33      36    22          40           11
16.891152          16       21       26       17       20       26     33      36    23          40           11
17.075088          16       21       26       17       20       26     33      37    23          40           11
17.261026          17       21       26       18       20       26     33      37    23          40           12
17.448990          17       22       26       18       20       26     33      37    23          40           12
17.639000          17       22       26       18       20       26     33      37    23          40           12
17.831080          17       22       26       18       20       26     33      37    23          40           12
18.025251          17       22       26       18       20       26     33      37    23          40           12
18.221537          17       22       26       18       20       26     33      37    23          40           12
18.419960          17       22       26       18       20       26     34      37    23          40           12
18.620543          17       22       26       18       20       26     34      37    23          40           12
18.823311          17       22       26       18       20       27     34      37    23          40           12
19.028287          17       22       26       18       20       27     34      37    23          40           12
19.235495          17       22       26       18       20       27     34      37    23          40           12
19.444960          17       22       26       18       20       27     34      37    23          40           12
19.656705          17       22       26       18       20       27     34      37    23          40           12
19.870756          17       22       26       18       20       27     34      37    23          40           12
20.087139          17       22       26       18       20       27     34      37    23          40           12
20.305877          17       22       26       18       20       28     35      37    23          40           12
20.526997          18       22       26       18       21       28     35      37    23          40           13
20.750526          18       22       26       18       21       28     35      37    23          40           13
20.976488          18       22       26       18       21       28     35      37    23          40           13
21.204911          18       22       26       18       21       28     35      37    23          40           13
21.435821          18       22       26       18       21       28     35      37    23          40           13
21.669246          18       22       26       18       21       28     35      37    23          40           13
21.905213          18       22       26       18       21       28     35      37    23          40           13
22.143749          18       22       26       18       21       28     35      37    23          40           13
22.384883          18       22       26       18       21       28     35      37    23          40           13
22.628643          18       22       26       18       21       28     35      37    23          40           13
22.875057          18       22       26       18       21       28     35      37    23          40           13
23.124154          18       22       26       18       21       28     35      37    23          40           13
23.375964          18       22       26       18       21       28     35      37    23          40           13
23.630516          18       22       27       18       21       28     35      37    23          40           13
23.887840          18       22       27       18       21       28     35      37    23          40           13
24.147966          18       22       27       18       21       28     35      37    23          40           13
24.410925          18       22       27       18       21       28     35      37    23          40           13
24.676747          18       22       27       18       21       28     35      37    23          40           13
24.945464          18       22       27       18       21       28     35      37    23          40           13
25.217107          18       22       27       18       21       28     35      37    23          40           13
25.491708          18       22       27       18       21       28     35      37    23          40           13
25.769299          18       22       27       18       21       28     35      37    23          40           13
26.049913          18       22       27       18       21       28     35      37    23          40           13
26.333583          18       22       27       18       21       28     35      37    23          40           13
26.620342          18       22       28       18       21       28     35      37    23          40           13
26.910224          18       22       28       18       21       28     35      37    23          40           13
27.203262          18       22       28       18       21       28     35      37    23          40           13
27.499491          18       22       28       18       21       28     35      37    23          40           13
27.798946          18       22       28       18       21       28     35      37    23          40           13
28.101662          18       22       28       18       21       28     35      37    23          40           13
28.407675          18       22       28       18       21       28     35      37    23          40           13
28.717019          18       22       28       18       21       28     35      37    24          40           13
29.029733          18       22       28       18       21       28     35      37    24          40           13
29.345851          18       22       29       18       21       28     35      37    24          40           13
29.665412          18       22       29       18       21       28     35      37    24          40           13
29.988453          18       22       29       18       21       28     35      37    24          40           13
30.315012          18       22       29       18       21       28     35      37    24          40           13
30.645126          18       22       29       18       21       28     35      37    24          40           13
30.978835          18       22       29       18       21       28     35      37    24          40           13
31.316179          18       22       29       18       21       28     35      37    24          40           13
31.657196          18       22       29       18       21       28     35      37    24          40           13
32.001926          18       22       29       18       21       28     35      37    24          40           13
32.350410          18       22       29       18       21       28     35      37    24          40           13
32.702689          18       22       29       18       21       28     35      37    24          40           13
33.058804          18       22       29       18       21       28     35      37    24          40           13
33.418797          18       22       29       18       21       28     35      37    24          40           13
33.782710          18       22       29       18       21       28     35      37    24          40           13
34.150587          18       22       29       18       21       28     35      37    24          40           13
34.522469          18       22       29       18       21       28     35      37    24          40           13
34.898400          18       22       29       18       21       28     35      37    24          40           13
35.278425          18       22       29       18       21       28     35      37    24          40           13
35.662589          18       22       29       18       21       28     35      37    24          40           13
36.050936          18       22       29       18       21       28     35      37    24          40           13
36.443512          18       22       29       18       21       28     35      37    24          40           13
36.840362          18       22       29       18       21       28     35      37    24          40           13
37.241535          18       22       29       18       21       28     35      37    24          40           13
37.647075          18       22       29       18       21       28     35      37    24          40           13
38.057032          18       22       29       18       21       28     35      37    24          40           13
38.471454          18       22       29       18       21       28     35      37    24          40           13
38.890388          18       22       29       18       21       28     35      37    24          40           13
39.313884          18       22       29       18       21       28     35      37    24          40           13
39.741991          18       22       29       18       21       28     35      37    24          40           13
40.174761          18       22       29       18       21       28     35      37    24          40           13
40.612243          18       22       29       18       21       28     35      37    24          40           13
41.054489          18       23       29       18       21       28     35      37    25          40           13
41.501551          18       23       29       18       21       28     35      37    25          40           13
41.953481          18       23       29       18       21       28     35      37    25          40           13
42.410332          18       23       29       18       21       28     35      37    25          40           13
42.872158          18       23       29       18       21       28     35      37    25          40           13
43.339014          18       23       29       18       21       28     35      37    25          40           13
43.810953          18       23       29       18       21       28     35      37    25          40           13
44.288031          18       23       29       18       21       28     35      37    25          40           13
44.770305          18       23       29       18       21       28     35      37    25          40           13
45.257830          18       23       29       18       21       28     35      37    25          40           13
45.750664          18       23       29       18       21       28     35      37    25          40           13
46.248865          18       23       29       18       21       28     35      37    25          40           13
46.752491          18       23       29       18       21       28     35      37    25          40           13
47.261601          18       23       29       18       21       28     35      37    25          40           13
47.776255          18       23       29       18       21       28     35      37    26          40           13
48.296513          18       23       30       18       21       28     35      37    26          40           13
48.822437          18       23       30       18       21       28     35      37    26          40           13
49.354088          18       23       30       18       21       28     35      37    26          40           13
49.891528          18       23       30       18       21       28     35      37    26          40           13
50.434821          18       23       30       18       21       28     35      37    26          40           13
50.984029          19       24       30       19       22       29     35      37    26          40           13
51.539219          19       24       31       19       22       29     35      37    26          40           13
52.100454          19       24       31       19       22       29     35      37    27          40           14
52.667800          19       24       31       19       22       29     35      37    27          40           14
53.241325          19       24       31       19       22       29     35      37    27          40           14
53.821095          19       24       32       19       22       29     35      37    27          40           14
54.407179          19       24       32       19       22       29     35      37    27          40           14
54.999645          19       24       32       19       22       29     36      37    27          40           14
55.598562          19       24       32       19       22       29     36      37    27          40           14
56.204001          19       24       32       19       22       29     36      37    27          40           14
56.816033          19       24       32       19       22       29     36      37    27          40           14
57.434730          19       24       32       19       22       30     36      37    27          40           14
58.060164          19       24       32       19       22       30     36      37    27          40           14
58.692409          19       24       32       19       22       30     36      37    27          40           14
59.331539          19       24       32       19       22       30     36      37    27          40           14
59.977628          19       24       32       19       22       30     36      37    27          40           14
60.630753          19       24       32       19       22       30     36      37    27          40           14
61.290990          19       24       32       19       22       30     36      37    27          40           14
61.958417          19       24       32       19       22       30     36      37    27          40           14
62.633111          19       24       32       19       22       30     36      37    27          40           14
63.315153          19       24       32       19       22       30     36      37    27          40           14
64.004622          19       24       32       19       22       30     36      37    27          40           14
64.701599          19       24       32       19       23       30     36      37    27          40           14
65.406165          19       24       32       19       23       30     36      37    27          40           14
66.118404          19       24       32       19       24       30     36      37    27          40           14
66.838399          19       24       32       19       25       31     36      37    27          40           14
67.566234          19       24       32       19       25       31     36      37    27          40           14
68.301995          19       24       32       19       25       31     36      37    27          40           14
69.045768          19       24       32       19       25       31     36      37    27          40           14
69.797640          19       24       32       19       25       32     36      37    27          40           14
70.557700          19       24       32       19       25       32     36      37    27          40           14
71.326036          19       24       32       19       25       32     36      37    27          40           14
72.102740          19       24       33       19       26       33     36      37    27          40           14
72.887901          20       25       33       20       27       34     36      37    27          40           15
73.681612          20       25       33       20       27       34     37      37    28          40           15
74.483966          21       25       33       21       27       34     37      37    28          40           16
75.295057          21       26       33       21       27       34     37      37    28          40           16
76.114981          22       27       33       22       28       34     37      37    28          40           16
76.943833          22       27       33       22       28       34     37      37    28          40           16
77.781711          22       27       33       22       28       34     37      37    29          40           17
78.628713          22       27       33       22       28       34     37      37    29          40           17
79.484939          22       27       33       22       28       34     37      37    29          40           17
80.350488          22       27       33       22       28       34     37      37    29          40           17
81.225463          22       27       33       22       28       34     37      37    29          40           17
82.109966          22       27       33       22       28       34     37      37    29          40           17
83.004100          22       27       33       23       28       34     37      37    29          40           17
83.907971          22       27       33       23       28       34     37      37    30          40           17
84.821685          22       27       33       23       28       34     37      37    30          40           17
85.745349          22       27       33       23       28       34     37      37    30          40           17
86.679071          22       27       33       23       28       34     37      37    30          40           17
87.622961          22       27       33       23       28       34     37      37    30          40           17
88.577129          22       27       33       23       28       34     37      37    30          40           17
89.541687          22       27       33       23       28       34     37      37    30          40           17
90.516749          22       27       33       23       28       34     37      37    30          40           17
91.502429          22       27       33       23       28       34     37      37    30          40           17
92.498843          22       27       33       23       28       34     38      37    30          40           17
93.506107          22       27       33       23       28       34     38      37    30          40           17
94.524339          22       27       33       23       28       34     38      37    30          40           17
95.553660          22       27       33       23       28       34     38      37    30          40           17
96.594189          22       27       33       23       28       34     38      37    30          40           17
97.646049          22       27       33       23       28       34     38      37    30          40           17
98.709364          22       27       33       24       28       34     38      37    30          40           17
99.784257          22       27       33       24       28       34     38      37    30          40           17
100.870855         22       27       33       24       28       34     38      37    30          40           17
101.969286         22       27       33       24       28       34     38      37    30          40           17
103.079678         22       27       33       24       28       34     38      37    30          40           17
104.202162         22       27       33       24       28       34     38      37    30          40           17
105.336869         22       27       33       24       28       34     38      37    30          40           17
106.483932         22       27       33       24       28       34     38      37    30          40           17
107.643486         23       27       33       25       29       34     38      37    30          40           17
108.815667         23       28       33       25       29       34     38      37    30          40           18
110.000613         23       28       33       25       29       34     38      37    30          40           18
111.198462         23       28       33       26       29       34     38      37    30          40           18
112.409355         23       28       33       26       29       34     38      37    30          40           18
113.633434         23       28       33       26       29       34     38      37    30          40           18
114.870843         23       28       33       26       29       34     38      37    30          40           18
116.121726         23       28       33       26       29       34     38      37    30          40           18
117.386231         23       28       33       26       29       34     38      37    30          40           18
118.664505         23       28       33       26       29       34     38      37    30          40           18
119.956700         23       28       33       26       29       34     38      37    30          40           18
121.262965         23       28       33       26       29       34     38      37    30          40           18
122.583455         23       28       33       26       29       34     38      37    30          40           18
123.918325         23       28       33       26       29       35     38      37    30          40           18
125.267731         23       28       33       26       29       35     38      37    30          40           18
126.631831         23       28       33       26       29       36     38      37    30          40           18
128.010785         23       28       33       26       29       36     38      37    30          40           18
129.404755         24       29       33       27       29       36     38      37    30          40           19
130.813905         24       29       33       27       29       36     38      37    30          40           19
132.238400         24       29       33       27       29       36     38      37    30          40           19
133.678407         24       29       33       27       29       36     38      37    30          40           19
135.134095         24       29       33       27       29       36     38      37    30          40           19
136.605634         24       29       33       27       29       36     38      37    30          40           19
138.093198         24       29       33       27       29       36     38      37    30          40           19
139.596961         24       29       33       27       29       36     38      37    30          40           19
141.117099         24       29       33       27       29       36     38      37    30          40           19
142.653790         24       29       33       27       29       36     38      37    30          40           19
144.207215         24       29       33       27       29       36     38      37    30          40           19
145.777556         24       29       33       27       29       36     38      37    30          40           19
147.364997         24       29       33       27       29       36     38      37    30          40           19
148.969725         24       29       33       27       29       36     38      37    30          40           19
150.591927         24       29       33       27       29       36     38      37    30          40           19
152.231794         24       29       33       27       29       36     38      37    30          40           19
153.889519         25       29       33       27       29       36     38      37    30          40           20
155.565295         25       29       33       27       29       36     38      37    30          40           20
157.259320         25       29       33       27       29       36     38      37    30          40           20
