Relative performance profile for SolverTime
Filter: no fail
             SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
121.659374        28       33       39       33       37       37     37    32          41           25
123.676301        28       34       39       34       37       37     38    33          41           26
125.726665        28       34       39       35       38       37     38    33          41           26
127.811022        28       34       39       35       38       37     38    33          41           26
129.929933        28       35       40       35       38       37     38    34          41           26
132.083974        29       35       40       35       38       37     38    34          41           27
134.273724        29       35       40       35       38       37     38    34          41           27
136.499778        29       35       40       35       38       37     38    34          41           27
138.762736        29       35       40       35       38       37     38    34          41           27
141.063210        29       35       40       35       38       37     38    34          41           27
143.401823        29       35       40       35       38       37     38    34          41           27
145.779207        29       35       40       35       38       37     38    34          41           27
148.196004        29       35       40       35       38       37     38    34          41           27
150.652867        29       35       40       35       38       37     38    34          41           27
153.150462        29       35       40       35       38       37     38    34          41           27
155.689463        29       35       40       35       38       37     38    34          41           27
158.270557        30       35       40       35       38       37     38    34          41           27
160.894441        30       35       40       35       38       37     39    34          41           27
163.561826        30       35       40       35       38       37     39    34          41           27
166.273431        30       35       40       35       38       37     39    34          41           27
169.029991        30       35       40       35       38       37     39    34          41           27
171.832250        30       35       40       35       38       37     39    34          41           27
174.680967        30       35       40       35       38       37     39    34          41           27
177.576911        30       35       40       35       39       37     39    34          41           27
180.520865        30       35       40       35       39       37     39    34          41           27
183.513626        30       35       40       35       39       37     39    34          41           27
186.556002        30       35       40       35       39       37     39    34          41           27
189.648816        30       35       40       35       39       37     39    34          41           27
192.792904        30       35       40       35       39       37     39    34          41           27
195.989116        30       35       40       35       39       37     39    34          41           27
199.238316        30       35       40       35       39       37     39    34          41           27
202.541384        30       35       40       35       39       37     39    34          41           27
205.899211        30       35       40       35       39       37     39    34          41           27
209.312706        30       35       40       35       39       37     39    34          41           27
212.782791        30       35       40       35       39       37     39    34          41           27
216.310405        30       35       40       35       39       37     39    34          41           27
219.896502        30       35       40       35       39       37     39    34          41           27
223.542050        30       35       40       35       39       37     40    35          41           28
227.248036        30       35       40       35       39       37     40    35          41           28
231.015462        30       35       40       35       39       37     40    35          41           28
234.845346        30       35       40       35       39       37     40    35          41           28
238.738724        30       35       40       35       39       37     40    35          41           28
242.696648        30       35       40       35       39       37     40    35          41           28
246.720188        30       35       40       35       39       37     40    35          41           28
250.810432        30       35       40       35       39       37     40    35          41           28
254.968487        30       35       40       35       39       37     40    35          41           28
259.195475        30       35       40       35       39       37     40    35          41           28
263.492541        30       35       40       35       39       37     40    35          41           28
267.860845        30       35       40       35       39       37     40    35          41           28
272.301569        30       35       40       35       39       37     40    35          41           28
276.815914        30       35       40       35       39       37     40    35          41           28
281.405099        30       36       40       35       39       37     40    35          41           28
286.070367        30       36       40       35       39       37     40    35          41           28
290.812977        30       36       40       35       39       37     40    35          41           28
295.634212        30       36       40       35       39       37     40    35          41           28
300.535377        30       36       40       35       39       37     40    35          41           28
305.517795        30       36       40       35       39       37     40    35          41           28
310.582814        30       36       40       35       39       37     40    35          41           28
315.731803        30       36       40       35       39       37     40    35          41           28
320.966155        30       36       40       35       39       37     40    35          41           28
326.287284        30       36       40       35       39       37     40    35          41           28
331.696629        30       36       40       35       39       37     40    35          41           28
337.195653        30       36       40       35       39       37     40    35          41           28
342.785843        30       36       40       35       39       37     40    35          41           28
348.468709        30       36       40       35       39       37     40    35          41           28
354.245789        31       37       40       36       40       37     40    35          41           28
360.118644        31       37       40       36       40       37     40    35          41           28
366.088861        31       37       40       36       40       37     40    36          41           28
372.158056        31       38       40       36       40       38     40    36          41           28
378.327869        32       38       40       37       40       38     40    36          41           28
384.599968        32       38       40       37       40       38     40    36          41           28
390.976049        32       38       40       37       40       38     40    37          41           29
397.457835        32       38       40       37       40       38     40    37          41           29
404.047080        32       38       40       37       40       38     40    37          41           29
410.745564        33       38       40       38       40       38     40    37          41           29
417.555099        34       38       40       39       40       38     40    37          41           30
424.477526        34       38       40       39       40       38     40    38          41           30
431.514715        34       38       40       39       40       38     40    38          41           30
438.668571        34       38       40       39       40       38     40    38          41           30
445.941027        34       38       40       39       40       38     40    38          41           30
453.334049        34       38       40       39       40       38     40    38          41           30
460.849636        34       38       40       39       40       38     40    38          41           30
468.489820        34       38       40       39       40       38     40    38          41           30
476.256666        34       38       40       39       40       38     40    38          41           30
484.152275        34       38       40       39       40       38     40    38          41           30
492.178781        34       39       40       39       40       38     40    38          41           30
500.338355        34       39       40       39       40       38     40    38          41           30
508.633201        34       39       40       39       40       38     40    38          41           30
517.065564        34       39       40       39       40       38     40    39          41           31
525.637722        34       39       40       39       40       38     40    39          41           31
534.351994        34       39       40       39       40       38     40    39          41           31
543.210735        34       39       40       39       40       38     40    39          41           31
552.216340        34       39       40       39       40       38     40    39          41           31
561.371244        34       39       40       39       40       38     40    39          41           31
570.677923        34       39       40       39       40       38     40    39          41           31
580.138893        34       39       40       39       40       38     40    39          41           31
589.756711        34       39       40       39       40       38     40    39          41           31
599.533977        34       39       40       39       40       38     40    39          41           31
609.473336        34       39       40       39       40       38     40    39          41           31
619.577474        34       39       40       39       40       38     40    39          41           31
629.849123        34       39       40       39       40       38     40    39          41           31
640.291061        34       39       40       39       40       38     40    39          41           31
650.906110        34       39       40       39       40       38     40    39          41           31
661.697140        34       39       40       39       40       38     40    39          41           31
672.667070        34       39       40       39       40       38     40    40          41           31
683.818863        34       39       40       39       40       38     41    40          41           31
695.155537        34       39       40       39       40       38     41    40          41           31
706.680155        34       39       40       39       40       38     41    40          41           31
718.395834        34       39       40       39       40       38     41    40          41           31
730.305741        34       39       40       39       40       38     41    40          41           31
742.413096        34       39       40       39       40       38     41    40          41           31
754.721173        34       39       40       39       40       38     41    40          41           31
767.233299        34       39       40       39       40       38     41    40          41           31
779.952856        34       39       40       39       40       38     41    40          41           31
792.883285        34       39       40       39       40       38     41    40          41           31
806.028080        34       39       40       39       40       38     41    40          41           31
819.390796        34       39       40       39       40       38     41    40          41           31
832.975046        34       39       40       39       40       38     41    40          41           31
846.784501        34       39       40       39       40       38     41    40          41           31
860.822896        34       39       40       39       40       38     41    40          41           31
875.094027        34       39       40       39       40       38     41    40          41           31
889.601751        34       39       40       39       40       38     41    40          41           31
904.349991        34       39       40       39       40       38     41    40          41           31
919.342734        34       39       40       39       40       38     41    40          41           31
934.584034        34       39       40       39       40       38     41    40          41           31
950.078012        34       39       40       39       40       38     41    40          41           31
965.828856        34       39       40       39       40       38     41    40          41           31
981.840825        34       39       40       39       40       38     41    40          41           31
998.118248        34       39       40       39       40       38     41    40          41           31
1014.665526       34       39       40       39       40       38     41    40          41           31
1031.487133       34       39       40       39       40       38     41    40          41           31
1048.587616       34       39       40       39       40       38     41    40          41           31
1065.971599       34       39       40       39       40       38     41    40          41           31
1083.643782       34       39       40       39       40       38     41    40          41           31
1101.608942       34       39       40       39       40       38     41    40          41           31
1119.871938       34       39       40       39       40       38     41    40          41           31
1138.437707       34       39       40       39       40       38     41    40          41           31
1157.311267       34       39       40       39       40       38     41    40          41           31
1176.497722       34       39       40       39       40       38     41    40          41           31
1196.002260       34       39       40       39       40       38     41    40          41           31
1215.830153       34       39       40       39       40       38     41    40          41           31
1235.986762       34       39       40       39       40       38     41    40          41           31
1256.477537       34       39       40       39       40       38     41    40          41           31
1277.308018       34       39       40       39       40       38     41    40          41           31
1298.483836       34       39       40       39       40       38     41    40          41           31
1320.010717       34       39       40       39       40       38     41    40          41           31
1341.894481       34       39       40       39       40       38     41    40          41           31
1364.141045       34       39       40       39       40       38     41    40          41           31
1386.756422       34       39       40       39       40       38     41    40          41           31
1409.746728       34       39       40       39       40       38     41    40          41           31
1433.118179       34       39       40       39       40       38     41    40          41           31
1456.877092       34       39       40       39       40       38     41    40          41           31
1481.029892       34       39       40       39       40       38     41    40          41           31
1505.583108       34       39       40       39       40       38     41    40          41           31
1530.543379       34       39       40       39       40       38     41    40          41           31
1555.917453       35       39       40       39       40       38     41    40          41           31
1581.712191       35       40       40       39       40       38     41    40          41           32
1607.934566       35       40       40       39       40       38     41    40          41           32
1634.591669       35       40       40       39       40       38     41    40          41           32
1661.690705       35       40       40       39       40       38     41    40          41           32
1689.239002       35       40       40       39       40       38     41    40          41           32
1717.244008       35       40       40       39       40       38     41    40          41           32
