Relative performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
6.614460            5        7        7        6        5        5     11      17     7          18            3
6.680211            5        7        8        6        5        5     11      17     7          18            3
6.746615            5        7        8        6        5        5     11      17     7          18            3
6.813680            5        7        8        6        5        5     11      17     7          18            3
6.881411            5        7        8        6        5        5     11      17     7          18            3
6.949816            5        7        8        6        5        5     11      17     7          18            3
7.018900            5        7        8        6        5        5     11      17     7          18            3
7.088672            5        7        8        6        5        5     11      17     7          18            3
7.159136            5        7        8        6        5        5     11      17     7          18            3
7.230302            5        7        8        6        6        5     11      17     7          18            3
7.302175            5        7        8        6        6        5     11      17     7          18            3
7.374762            5        7        8        6        6        5     11      17     7          18            3
7.448070            5        7        8        6        6        5     11      17     7          18            3
7.522108            5        7        8        6        6        5     11      17     7          18            3
7.596881            5        7        8        6        6        5     11      17     7          18            3
7.672398            5        7        9        6        6        6     11      17     7          18            3
7.748665            5        7       10        6        6        6     11      17     7          18            3
7.825691            5        7       10        6        6        6     11      17     7          18            3
7.903482            5        7       10        6        6        6     11      17     7          18            3
7.982046            5        7       10        6        6        6     11      17     7          18            3
8.061392            5        7       10        6        6        6     11      17     7          18            3
8.141526            5        7       10        6        6        6     11      17     7          18            3
8.222457            5        7       10        6        6        6     11      17     7          18            3
8.304192            5        7       10        6        6        6     11      17     7          18            3
8.386740            5        7       10        6        6        6     11      17     7          18            3
8.470108            5        7       10        6        6        6     11      17     7          18            3
8.554305            5        7       10        6        6        6     11      17     7          18            3
8.639339            5        7       10        6        6        6     11      17     7          18            3
8.725218            5        7       10        6        6        7     11      17     7          18            3
8.811951            5        7       10        6        6        7     11      17     8          18            3
8.899546            5        7       10        6        6        7     11      17     8          18            3
8.988012            5        7       10        6        6        7     11      17     8          18            3
9.077357            5        7       10        6        6        7     11      17     8          18            3
9.167590            5        7       10        6        6        7     11      17     8          18            3
9.258721            5        7       10        6        6        7     11      17     8          18            3
9.350757            5        7       10        6        6        8     11      17     8          18            3
9.443708            5        7       10        6        6        8     11      17     8          18            3
9.537583            5        7       10        6        6        9     11      17     8          18            3
9.632391            5        7       10        6        6        9     11      17     8          18            3
9.728142            5        7       10        6        6        9     11      17     8          18            3
9.824844            5        7       10        6        6        9     11      17     8          18            3
9.922508            6        7       10        6        6        9     11      17     8          18            3
