Relative performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
             SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
706.680155        22       26       27       27       27       27     27    27          27           22
718.395834        22       26       27       27       27       27     27    27          27           22
730.305741        22       26       27       27       27       27     27    27          27           22
742.413096        22       26       27       27       27       27     27    27          27           22
754.721173        22       26       27       27       27       27     27    27          27           22
767.233299        22       26       27       27       27       27     27    27          27           22
779.952856        22       26       27       27       27       27     27    27          27           22
792.883285        22       26       27       27       27       27     27    27          27           22
806.028080        22       26       27       27       27       27     27    27          27           22
819.390796        22       26       27       27       27       27     27    27          27           22
832.975046        22       26       27       27       27       27     27    27          27           22
846.784501        22       26       27       27       27       27     27    27          27           22
860.822896        22       26       27       27       27       27     27    27          27           22
875.094027        22       26       27       27       27       27     27    27          27           22
889.601751        22       26       27       27       27       27     27    27          27           22
904.349991        22       26       27       27       27       27     27    27          27           22
919.342734        22       26       27       27       27       27     27    27          27           22
934.584034        22       26       27       27       27       27     27    27          27           22
950.078012        22       26       27       27       27       27     27    27          27           22
965.828856        22       26       27       27       27       27     27    27          27           22
981.840825        22       26       27       27       27       27     27    27          27           22
998.118248        22       26       27       27       27       27     27    27          27           22
1014.665526       22       26       27       27       27       27     27    27          27           22
1031.487133       22       26       27       27       27       27     27    27          27           22
1048.587616       22       26       27       27       27       27     27    27          27           22
1065.971599       22       26       27       27       27       27     27    27          27           22
1083.643782       22       26       27       27       27       27     27    27          27           22
1101.608942       22       26       27       27       27       27     27    27          27           22
1119.871938       22       26       27       27       27       27     27    27          27           22
1138.437707       22       26       27       27       27       27     27    27          27           22
1157.311267       22       26       27       27       27       27     27    27          27           22
1176.497722       22       26       27       27       27       27     27    27          27           22
1196.002260       22       26       27       27       27       27     27    27          27           22
1215.830153       22       26       27       27       27       27     27    27          27           22
1235.986762       22       26       27       27       27       27     27    27          27           22
1256.477537       22       26       27       27       27       27     27    27          27           22
1277.308018       22       26       27       27       27       27     27    27          27           22
1298.483836       22       26       27       27       27       27     27    27          27           22
1320.010717       22       26       27       27       27       27     27    27          27           22
1341.894481       22       26       27       27       27       27     27    27          27           22
1364.141045       22       26       27       27       27       27     27    27          27           22
1386.756422       22       26       27       27       27       27     27    27          27           22
1409.746728       22       26       27       27       27       27     27    27          27           22
1433.118179       22       26       27       27       27       27     27    27          27           22
1456.877092       22       26       27       27       27       27     27    27          27           22
1481.029892       22       26       27       27       27       27     27    27          27           22
1505.583108       22       26       27       27       27       27     27    27          27           22
1530.543379       22       26       27       27       27       27     27    27          27           22
1555.917453       23       26       27       27       27       27     27    27          27           22
1581.712191       23       27       27       27       27       27     27    27          27           23
1607.934566       23       27       27       27       27       27     27    27          27           23
1634.591669       23       27       27       27       27       27     27    27          27           23
1661.690705       23       27       27       27       27       27     27    27          27           23
1689.239002       23       27       27       27       27       27     27    27          27           23
1717.244008       23       27       27       27       27       27     27    27          27           23
1745.713294       24       27       27       27       27       27     27    27          27           24
1774.654557       24       27       27       27       27       27     27    27          27           24
1804.075622       24       27       27       27       27       27     27    27          27           24
1833.984444       24       27       27       27       27       27     27    27          27           24
1864.389108       24       27       27       27       27       27     27    27          27           24
1895.297836       24       27       27       27       27       27     27    27          27           24
1926.718982       24       27       27       27       27       27     27    27          27           24
1958.661044       24       27       27       27       27       27     27    27          27           24
1991.132656       24       27       27       27       27       27     27    27          27           24
2024.142598       24       27       27       27       27       27     27    27          27           24
2057.699795       24       27       27       27       27       27     27    27          27           24
2091.813318       24       27       27       27       27       27     27    27          27           24
2126.492392       24       27       27       27       27       27     27    27          27           24
2161.746392       25       27       27       27       27       27     27    27          27           25
2197.584849       25       27       27       27       27       27     27    27          27           25
2234.017454       25       27       27       27       27       27     27    27          27           25
2271.054055       25       27       27       27       27       27     27    27          27           25
2308.704667       25       27       27       27       27       27     27    27          27           25
2346.979468       25       27       27       27       27       27     27    27          27           25
2385.888807       25       27       27       27       27       27     27    27          27           25
2425.443204       25       27       27       27       27       27     27    27          27           25
2465.653353       25       27       27       27       27       27     27    27          27           25
2506.530124       25       27       27       27       27       27     27    27          27           25
2548.084569       25       27       27       27       27       27     27    27          27           25
2590.327925       25       27       27       27       27       27     27    27          27           25
2633.271610       25       27       27       27       27       27     27    27          27           25
2676.927236       25       27       27       27       27       27     27    27          27           25
2721.306606       25       27       27       27       27       27     27    27          27           25
2766.421718       25       27       27       27       27       27     27    27          27           25
2812.284770       25       27       27       27       27       27     27    27          27           25
2858.908162       25       27       27       27       27       27     27    27          27           25
2906.304498       25       27       27       27       27       27     27    27          27           25
2954.486593       25       27       27       27       27       27     27    27          27           25
3003.467473       25       27       27       27       27       27     27    27          27           25
3053.260382       25       27       27       27       27       27     27    27          27           25
3103.878782       25       27       27       27       27       27     27    27          27           25
3155.336357       25       27       27       27       27       27     27    27          27           25
3207.647020       25       27       27       27       27       27     27    27          27           25
3260.824915       25       27       27       27       27       27     27    27          27           25
3314.884417       25       27       27       27       27       27     27    27          27           25
3369.840144       25       27       27       27       27       27     27    27          27           25
3425.706953       25       27       27       27       27       27     27    27          27           25
3482.499948       25       27       27       27       27       27     27    27          27           25
3540.234485       26       27       27       27       27       27     27    27          27           26
3598.926172       26       27       27       27       27       27     27    27          27           26
3658.590878       27       27       27       27       27       27     27    27          27           27
