                                 Instance                                 |                                   SHOTcq0@1                                   |                                   SHOTcq1@1                                   |                                   SHOTcq2@1                                   |                                   SHOThq0@1                                   |                                   SHOThq1@1                                   |                                   SHOThq2@1                                   |                                    baron@0                                    |                                   gurobi@0                                    |                                    scip@1                                     |
name                   #Vars #Disc #Equs Dir    Dual bound  Primal bound I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|TermStatus    Dual bound DualGap  Primal bound PrimGap Gap[%]   Time    Nodes I|
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
CCPOP5_100               201   100   103 min  6.023066e-05  6.023317e-05  |timelim     5.358725e-05      --  6.342317e-05      --  18.35 900.05   125832  |timelim     3.682470e-05      --  6.713893e-05      --  82.32 900.76   170835  |normal      6.249596e-05      --  6.249596e-05      --   0.00   9.76     1490  |timelim     5.101717e-05      --  6.079356e-05      --  19.16 900.02    19152  |normal      6.193601e-05      --  6.193601e-05      --   0.00   7.01      142  |normal      6.023317e-05      --  6.023317e-05      --   0.00  25.47      752  |normal      6.023318e-05      --  6.023318e-05      --   0.00 114.30     9310  |normal      6.023318e-05      --  6.023318e-05      --   0.00 118.57     9310  |normal      6.023318e-05      --  6.023318e-05      --   0.00 117.70     9310  |
CCPOP5_186               373   186   189 min  7.068525e-05  7.077909e-05  |timelim     4.583405e-05      --  7.561397e-05      --  64.97 900.42   250841  |timelim     4.962862e-05      --  7.431472e-05      --  49.74 906.23    42352  |timelim     6.733253e-05      --  7.434354e-05      --  10.41 900.33    90359  |timelim     4.017198e-05      --  7.683686e-05      --  91.27 900.03    18134  |timelim     5.695856e-05      --  7.201761e-05      --  26.44 900.05     8031  |timelim     5.432411e-05      --  7.239172e-05      --  33.26 900.02    15017  |normal      7.077909e-05      --  7.077909e-05      --   0.00 196.72        1  |normal      7.071331e-05      --  7.077909e-05      --   0.09 143.34   340991  |timelim     5.054149e-05      --  7.143041e-05      --  41.33 920.00    31417  |
CCPOP5_20                 41    20    23 min  9.326421e-05  9.326534e-05  |timelim     9.315632e-05      --  9.326534e-05      --   0.12 900.09        0  |normal      9.819433e-05      --  9.819433e-05      --   0.00   0.26        0  |normal      9.501362e-05      --  9.501362e-05      --   0.00   0.25        0  |normal      9.704801e-05      --  9.704801e-05      --   0.00   2.18       42  |normal      9.501362e-05      --  9.501362e-05      --   0.00   0.47        7  |normal      9.645916e-05      --  9.645916e-05      --   0.00   0.61        8  |normal      9.326178e-05      --  9.326534e-05      --   0.00   0.17       60  |normal      9.326178e-05      --  9.326534e-05      --   0.00   0.19       60  |normal      9.326178e-05      --  9.326534e-05      --   0.00   0.30       60  |
CCPOP5_219               439   219   222 min  6.767066e-05  6.776984e-05  |timelim     4.437117e-05      --  7.234092e-05      --  63.04 900.25   158179  |timelim     4.009420e-05      --  8.293031e-05      -- 106.84 900.54    40658  |timelim     4.885429e-05      --  7.876680e-05      --  61.23 900.59    84766  |timelim     3.972884e-05      --  7.137709e-05      --  79.66 900.04    19591  |timelim     5.383239e-05      --  6.914502e-05      --  28.45 900.03    10970  |timelim     5.377400e-05      --  6.910985e-05      --  28.52 900.03    11997  |timelim     6.671981e-05      --  6.776984e-05      --   1.57 920.08        1  |normal      6.770220e-05      --  6.776984e-05      --   0.10 902.77  1745138  |timelim     4.833718e-05      --  6.878496e-05      --  42.30 920.00    14432  |
CCPOP5_300               601   300   303 min  6.130864e-05  6.462620e-05  |timelim     3.962156e-05      --  7.023469e-05      --  77.26 901.07   143836  |timelim     3.482586e-05      --  7.839402e-05      -- 125.10 907.67    12714  |timelim     5.075295e-05      --  7.622238e-05      --  50.18 901.30    72353  |timelim     3.857404e-05      --  6.856674e-05      --  77.75 900.02    15761  |timelim     4.923167e-05      --  6.757346e-05      --  37.26 900.09     8216  |timelim     5.116999e-05      --  6.777262e-05      --  32.45 900.11     9004  |timelim     5.588761e-05      --  6.484726e-05      --  16.03 924.29    14747  |timelim     5.588666e-05      --  6.484726e-05      --  16.03 924.17    14724  |timelim     5.588666e-05      --  6.484726e-05      --  16.03 924.29    14722  |
CCPOP5_50                101    50    53 min  6.500931e-05  6.506558e-05  |timelim     6.469870e-05      --  6.506558e-05      --   0.57 900.02   428885  |normal      6.912032e-05      --  6.912032e-05      --   0.00  24.48     3276  |normal      6.928742e-05      --  6.928742e-05      --   0.00   4.98     1837  |timelim     5.988810e-05      --  6.552191e-05      --   9.41 900.10    33754  |normal      6.712389e-05      --  6.712389e-05      --   0.00   1.41       40  |normal      6.675475e-05      --  6.675475e-05      --   0.00   4.97      407  |normal      6.500245e-05      --  6.506558e-05      --   0.10  10.34     2224  |normal      6.500245e-05      --  6.506558e-05      --   0.10  10.34     2224  |normal      6.500245e-05      --  6.506558e-05      --   0.10  10.49     2224  |
CCPOPwTCRTEaD5_20         41    20    26 min -1.014270e-03 -1.013516e-03  |normal     -1.013516e-03      -- -1.013516e-03      --   0.00 421.97    52676  |normal     -1.008195e-03      -- -1.008195e-03      --   0.00  16.46      946  |normal     -1.006225e-03      -- -1.006225e-03      --   0.00   2.75       52  |normal     -1.013516e-03      -- -1.013516e-03      --   0.00 304.87    78369  |normal     -1.013516e-03      -- -1.013516e-03      --   0.00   6.99      714  |normal     -1.013520e-03      -- -1.013520e-03      --   0.00  35.86     2677  |normal     -1.014524e-03      -- -1.013516e-03      --   0.10   4.33      420  |normal     -1.014524e-03      -- -1.013516e-03      --   0.10   4.22      420  |normal     -1.014524e-03      -- -1.013516e-03      --   0.10   4.52      420  |
CCPOPwTCRTEaD5_50        101    50    56 min -1.178425e-03 -1.178407e-03  |timelim    -1.456204e-03      -- -1.178407e-03      --  23.57 901.66   341645  |normal     -1.178407e-03      -- -1.178407e-03      --   0.00 694.13    31278  |normal     -1.178407e-03      -- -1.178407e-03      --   0.00  52.24     1031  |timelim    -1.782278e-03      -- -1.157152e-03      --  54.02 900.01    49439  |normal     -1.178407e-03      -- -1.178407e-03      --   0.00 202.11    15705  |normal     -1.178407e-03      -- -1.178407e-03      --   0.00 258.05    43260  |normal     -1.179525e-03      -- -1.178407e-03      --   0.09 315.93     2013  |normal     -1.179525e-03      -- -1.178407e-03      --   0.09 315.04     2013  |normal     -1.179525e-03      -- -1.178407e-03      --   0.09 325.64     2013  |
