Relative performance profile for SolverTime
Filter: no fail
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
32.350410          29       36       44       31       35       42     47      51    37          60           20
32.702689          29       36       44       31       35       42     47      51    37          60           20
33.058804          29       36       44       31       35       42     47      51    38          60           20
33.418797          29       36       44       31       35       42     47      51    38          60           20
33.782710          29       36       44       31       35       42     47      51    38          60           20
34.150587          29       36       44       31       35       42     47      51    38          60           20
34.522469          29       36       44       31       35       42     47      51    38          60           20
34.898400          29       36       44       31       35       43     47      51    38          60           20
35.278425          29       36       44       31       35       43     47      51    38          60           20
35.662589          29       36       44       31       35       43     48      52    39          60           20
36.050936          29       36       44       31       35       43     48      52    39          60           20
36.443512          29       36       44       31       35       43     48      52    39          60           20
36.840362          29       36       44       31       35       43     48      52    39          60           20
37.241535          29       36       44       31       35       43     48      52    39          60           20
37.647075          29       36       44       31       35       43     48      52    39          60           20
38.057032          29       36       44       31       35       43     48      52    39          60           20
38.471454          29       36       44       31       35       43     48      52    39          60           20
38.890388          29       36       44       31       35       43     48      52    39          60           20
39.313884          29       36       44       31       35       43     48      52    39          60           20
39.741991          29       36       44       31       35       43     48      52    39          60           20
40.174761          29       36       44       31       35       43     48      52    39          60           20
40.612243          29       36       44       31       35       43     48      52    39          60           20
41.054489          29       37       44       31       35       43     48      52    40          60           20
41.501551          29       37       44       31       35       43     48      52    40          60           20
41.953481          29       37       44       31       35       43     48      52    40          60           20
42.410332          29       37       44       31       35       43     48      52    40          60           20
42.872158          29       37       44       31       35       43     48      52    40          60           20
43.339014          29       37       44       31       35       43     48      52    40          60           20
43.810953          29       37       44       31       35       43     48      52    40          60           20
44.288031          29       37       44       31       35       43     48      52    40          60           20
44.770305          29       37       44       31       35       43     48      52    40          60           20
45.257830          29       37       44       31       35       43     48      52    40          60           20
45.750664          29       37       44       31       35       43     48      52    40          60           20
46.248865          29       37       44       31       35       43     48      52    40          60           20
46.752491          29       37       44       31       35       43     48      52    40          60           20
47.261601          29       37       44       31       35       43     48      52    40          60           20
47.776255          29       37       44       31       35       43     48      52    41          60           20
