Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
186.200583       10       16       25       10       14       23     26      28    18          32            4
187.131495       10       16       25       10       14       23     26      28    18          32            4
188.062408       10       16       25       10       14       23     26      28    18          32            4
188.993321       10       16       25       10       14       23     26      28    18          32            4
189.924234       10       16       25       10       14       23     26      28    18          32            4
190.855147       10       16       25       10       14       23     26      28    18          32            4
191.786060       10       16       25       10       14       23     26      28    18          32            4
192.716973       10       16       25       10       14       23     26      28    18          32            4
193.647886       10       16       25       10       14       23     26      28    18          32            4
194.578799       10       16       25       10       14       23     26      28    18          32            4
195.509712       10       16       25       10       14       23     26      28    18          32            4
196.440625       10       16       25       10       14       23     26      28    18          32            4
197.371538       10       16       25       10       14       23     27      28    18          32            4
198.302450       10       16       25       10       14       23     27      28    18          32            4
199.233363       10       16       25       10       14       23     27      28    18          32            4
200.164276       10       16       25       10       14       23     27      28    18          32            4
201.095189       10       16       25       10       14       23     27      28    18          32            4
202.026102       10       16       25       10       14       23     27      28    18          32            4
202.957015       10       16       25       10       15       23     27      28    18          32            4
203.887928       10       16       25       10       15       23     27      28    18          32            4
204.818841       10       16       25       10       15       23     27      28    18          32            4
205.749754       10       16       25       10       15       23     27      28    18          32            4
206.680667       10       16       25       10       15       23     27      28    18          32            4
207.611580       10       16       25       10       15       23     27      28    18          32            4
208.542492       10       16       25       10       15       23     27      28    18          32            4
209.473405       10       16       25       10       15       23     27      28    18          32            4
210.404318       10       16       25       10       15       23     27      28    18          32            4
211.335231       10       16       25       10       16       23     27      28    18          32            4
212.266144       10       16       25       10       16       23     27      28    18          32            4
213.197057       10       16       25       10       16       23     27      28    18          32            4
214.127970       10       16       25       10       16       23     27      28    18          32            4
215.058883       10       16       25       10       16       23     27      28    18          32            4
215.989796       10       16       25       10       16       23     27      28    18          32            4
216.920709       10       16       25       10       16       23     27      28    18          32            4
217.851622       10       16       25       10       16       23     27      28    18          32            4
218.782535       10       16       25       10       16       23     27      28    18          32            4
219.713447       10       16       25       10       16       23     27      28    18          32            4
220.644360       10       16       25       10       16       23     27      28    18          32            4
221.575273       10       16       25       10       16       23     27      28    18          32            4
222.506186       10       16       25       10       16       23     27      28    18          32            4
223.437099       10       16       25       10       16       23     27      28    18          32            4
224.368012       10       16       25       10       16       23     27      28    18          32            4
225.298925       10       16       25       10       16       23     27      28    18          32            4
226.229838       10       16       25       10       16       23     27      28    18          32            4
227.160751       10       16       25       10       16       23     27      28    18          32            4
228.091664       10       16       25       10       16       23     27      28    18          32            4
229.022577       10       16       25       10       16       23     27      28    18          32            4
229.953489       10       16       25       10       16       23     27      28    18          32            4
230.884402       10       16       25       10       16       23     27      28    18          32            4
231.815315       10       16       25       10       16       23     27      28    18          32            4
232.746228       10       16       25       10       16       23     27      28    18          32            4
233.677141       10       16       25       10       16       23     27      28    18          32            4
234.608054       10       16       25       10       16       23     27      28    18          32            4
