Relative performance profile for SolverTime
Filter: gap <= 10% and not failed
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
12.884495          14       22       31       14       22       27     36      44    22          53            6
13.024800          14       23       31       15       22       27     36      44    22          53            6
13.166633          14       23       31       16       22       28     36      44    22          53            6
13.310011          14       24       31       16       22       28     36      44    22          53            6
13.454950          14       24       31       16       22       28     36      44    22          53            6
13.601467          14       24       31       16       22       28     36      44    22          53            6
13.749580          14       24       31       16       22       28     36      44    22          53            6
13.899306          14       24       31       16       22       28     36      44    22          53            6
14.050662          14       24       31       16       22       29     36      44    22          53            6
14.203666          14       24       31       16       22       29     36      44    22          53            6
14.358337          14       24       31       16       22       29     36      44    22          53            6
14.514692          14       24       31       16       22       29     36      44    22          53            6
14.672749          14       24       31       16       22       29     36      44    22          53            6
14.832528          14       24       31       16       22       29     37      44    22          53            6
14.994046          14       24       31       16       22       29     37      44    22          53            6
15.157323          14       24       31       16       22       29     38      44    22          53            6
15.322379          14       24       31       16       22       29     38      44    22          53            6
15.489231          14       24       31       16       22       29     38      44    23          53            6
15.657901          14       24       31       16       22       29     38      44    23          53            6
15.828407          14       24       31       16       22       29     38      44    23          53            6
16.000770          14       24       31       16       22       29     38      44    23          53            6
16.175010          14       24       31       16       22       29     38      44    23          53            6
16.351148          14       24       31       16       22       29     39      44    23          53            6
16.529203          14       24       31       16       22       29     39      44    23          53            6
16.709198          14       24       31       16       22       29     39      44    23          53            6
16.891152          14       24       31       16       22       29     39      44    24          53            6
17.075088          14       24       31       16       22       29     39      45    24          53            6
17.261026          14       24       31       16       22       29     39      45    24          53            6
17.448990          15       25       31       16       22       29     39      45    24          53            7
17.639000          15       25       31       16       22       29     39      45    24          53            7
17.831080          15       25       31       16       22       29     39      45    24          53            7
18.025251          15       25       31       16       22       29     39      45    24          53            7
18.221537          15       25       31       16       22       29     39      45    24          53            7
18.419960          15       25       31       16       22       29     40      45    24          53            7
18.620543          15       25       31       16       22       29     40      45    24          53            7
18.823311          15       25       31       16       22       30     40      45    24          53            7
19.028287          15       25       31       16       22       30     40      45    24          53            7
19.235495          15       25       31       16       22       30     40      45    24          53            7
19.444960          15       25       31       16       22       30     40      45    24          53            7
19.656705          15       25       31       16       22       30     40      45    24          53            7
19.870756          15       25       31       16       22       30     40      45    24          53            7
20.087139          15       25       31       16       22       30     40      45    24          53            7
20.305877          15       26       31       16       22       31     41      45    24          53            8
20.526997          15       26       31       16       22       31     41      45    24          53            8
20.750526          15       26       31       16       22       31     41      45    24          53            8
20.976488          15       26       31       16       22       31     41      45    24          53            8
21.204911          15       26       31       16       22       31     41      45    24          53            8
21.435821          15       26       31       16       22       31     41      45    24          53            8
21.669246          15       26       31       16       22       31     41      45    25          53            8
21.905213          15       26       31       16       22       31     41      45    25          53            8
22.143749          15       26       31       16       22       31     41      45    25          53            8
22.384883          15       26       31       16       22       31     41      45    25          53            8
22.628643          15       26       31       16       22       31     41      45    25          53            8
22.875057          15       26       31       16       22       31     42      46    25          53            8
23.124154          15       26       31       16       22       31     42      46    26          53            8
23.375964          15       26       31       16       22       31     42      46    26          53            8
23.630516          15       26       32       16       22       31     42      46    26          53            8
23.887840          15       26       32       16       22       31     42      46    26          53            8
24.147966          15       26       32       16       23       31     42      46    26          53            8
24.410925          15       26       32       16       23       31     42      46    26          53            8
24.676747          15       26       32       16       23       31     42      46    26          53            8
24.945464          15       26       32       16       23       31     42      46    26          53            8
25.217107          15       26       32       16       23       31     42      46    26          53            8
25.491708          15       26       32       16       23       31     42      46    26          53            8
25.769299          15       26       32       16       23       31     42      46    26          53            8
26.049913          15       26       32       16       23       31     42      46    27          53            8
26.333583          15       26       32       16       23       31     42      46    27          53            8
26.620342          15       26       33       16       23       31     42      46    27          53            8
26.910224          15       26       33       16       23       31     42      46    27          53            8
27.203262          15       26       33       16       23       31     42      46    27          53            8
27.499491          15       26       33       16       23       31     42      46    27          53            8
27.798946          15       26       33       16       23       31     42      46    27          53            8
28.101662          15       26       33       16       23       31     42      46    27          53            8
28.407675          15       26       33       16       23       31     42      46    27          53            8
28.717019          15       26       33       16       23       31     42      46    28          53            8
29.029733          15       26       33       16       23       31     42      46    28          53            8
29.345851          15       26       34       16       23       31     42      46    28          53            8
29.665412          15       26       34       16       23       31     42      46    28          53            8
29.988453          15       26       34       16       23       31     42      46    28          53            8
30.315012          15       26       34       16       23       31     42      46    28          53            8
30.645126          15       26       34       16       23       31     42      46    28          53            8
30.978835          15       26       34       16       23       31     42      46    28          53            8
31.316179          15       26       34       16       23       31     42      46    28          53            8
31.657196          15       26       34       16       23       31     42      46    28          53            8
32.001926          15       26       34       16       23       31     42      46    28          53            8
32.350410          15       26       34       16       23       31     42      46    28          53            8
32.702689          15       26       34       16       23       31     42      46    28          53            8
33.058804          15       26       34       16       23       31     42      46    29          53            8
33.418797          15       26       34       16       23       31     42      46    29          53            8
33.782710          15       26       34       16       23       31     42      46    29          53            8
34.150587          15       26       34       16       23       31     42      46    29          53            8
34.522469          15       26       34       16       23       31     42      46    29          53            8
34.898400          15       26       34       16       23       32     42      46    29          53            8
35.278425          15       26       34       16       23       32     42      46    29          53            8
35.662589          15       26       34       16       23       32     42      46    29          53            8
36.050936          15       26       34       16       23       32     42      46    29          53            8
36.443512          15       26       34       16       23       32     42      46    29          53            8
36.840362          15       26       34       16       23       32     42      46    29          53            8
37.241535          15       26       34       16       23       32     42      46    29          53            8
37.647075          15       26       34       16       23       32     42      46    29          53            8
38.057032          15       26       34       16       23       32     42      46    29          53            8
38.471454          15       26       34       16       23       32     42      46    29          53            8
38.890388          15       26       34       16       23       32     42      46    29          53            8
39.313884          15       26       34       16       23       32     42      46    29          53            8
39.741991          15       26       34       16       23       32     42      46    29          53            8
40.174761          15       26       34       16       23       32     42      46    29          53            8
40.612243          15       26       34       16       23       32     42      46    29          53            8
41.054489          15       27       34       16       23       32     42      46    30          53            8
41.501551          15       27       34       16       23       32     42      46    30          53            8
41.953481          15       27       34       16       23       32     42      46    30          53            8
42.410332          15       27       34       16       23       32     42      46    30          53            8
42.872158          15       27       34       16       23       32     42      46    30          53            8
43.339014          15       27       34       16       23       32     42      46    30          53            8
43.810953          15       27       34       16       23       32     42      46    30          53            8
44.288031          15       27       34       16       23       32     42      46    30          53            8
44.770305          15       27       34       16       23       32     42      46    30          53            8
45.257830          15       27       34       16       23       32     42      46    30          53            8
45.750664          15       27       34       16       23       32     42      46    30          53            8
46.248865          15       27       34       16       23       32     42      46    30          53            8
46.752491          15       27       34       16       23       32     42      46    30          53            8
47.261601          15       27       34       16       23       32     42      46    30          53            8
47.776255          15       27       34       16       23       32     42      46    31          53            8
48.296513          15       27       35       16       23       32     42      46    31          53            8
48.822437          15       27       35       16       23       32     42      46    31          53            8
49.354088          15       27       35       16       23       32     42      46    31          53            8
49.891528          15       27       36       16       23       32     42      46    31          53            8
50.434821          15       27       36       16       23       32     42      46    31          53            8
50.984029          16       28       36       17       24       33     42      46    31          53            8
51.539219          16       28       37       17       24       33     42      46    31          53            8
52.100454          16       28       37       17       24       33     42      46    31          53            8
52.667800          16       28       37       17       24       33     42      46    31          53            8
53.241325          16       28       37       17       24       33     42      46    31          53            8
53.821095          16       28       38       17       24       33     42      46    31          53            8
54.407179          16       28       38       17       24       33     42      46    31          53            8
54.999645          16       28       38       17       24       33     43      46    31          53            8
55.598562          16       28       38       17       24       33     43      46    31          53            8
56.204001          16       28       38       17       24       33     43      46    31          53            8
56.816033          16       28       38       17       24       33     43      46    31          53            8
57.434730          16       28       38       17       24       34     43      46    31          53            8
58.060164          16       28       38       17       24       34     43      46    31          53            8
58.692409          16       28       38       17       24       34     43      46    31          53            8
59.331539          16       28       38       17       24       34     43      46    31          53            8
59.977628          16       28       38       17       24       34     44      46    31          53            8
60.630753          16       28       38       17       24       34     44      46    31          53            8
61.290990          16       28       38       17       24       34     44      46    31          53            8
61.958417          16       28       38       17       24       34     44      46    31          53            8
62.633111          16       28       38       17       24       34     44      46    31          53            8
63.315153          16       28       38       17       24       34     44      46    31          53            8
64.004622          16       28       38       17       24       34     44      46    31          53            8
64.701599          16       28       38       17       25       34     44      46    31          53            8
65.406165          16       28       38       17       25       34     44      46    31          53            8
66.118404          16       28       38       17       26       34     44      46    31          53            8
66.838399          16       28       38       17       27       35     44      46    31          53            8
67.566234          16       28       38       17       27       35     44      46    31          53            8
68.301995          16       28       38       17       27       35     44      46    31          53            8
69.045768          16       28       38       17       27       35     44      46    31          53            8
69.797640          16       28       38       17       27       36     44      46    31          53            8
70.557700          16       28       38       17       27       36     44      46    31          53            8
71.326036          16       28       38       17       27       36     44      46    31          53            8
72.102740          16       29       39       17       28       37     44      46    31          53            8
72.887901          16       30       39       17       29       38     44      46    31          53            8
73.681612          16       30       39       17       29       38     44      46    32          53            8
74.483966          16       30       39       17       29       38     44      46    32          53            8
75.295057          16       31       39       17       29       38     44      46    32          53            8
76.114981          16       31       39       17       29       38     44      46    32          53            8
76.943833          16       31       39       17       29       38     44      46    32          53            8
77.781711          16       31       39       17       29       38     44      46    33          53            8
78.628713          16       31       39       17       29       38     44      46    33          53            8
79.484939          16       32       39       17       29       38     44      46    33          53            8
80.350488          16       32       39       17       29       38     44      46    33          53            8
81.225463          16       32       39       17       29       38     44      46    33          53            8
82.109966          16       32       39       17       29       38     44      46    33          53            8
83.004100          16       32       39       18       29       38     44      46    33          53            8
83.907971          16       32       39       18       29       38     44      46    34          53            8
84.821685          16       32       39       18       29       38     44      46    34          53            8
85.745349          16       32       39       18       29       38     44      46    34          53            8
86.679071          16       32       39       18       29       38     44      46    34          53            8
87.622961          16       32       39       18       29       38     44      46    34          53            8
88.577129          16       32       39       18       29       38     44      46    34          53            8
89.541687          16       32       39       18       29       38     44      46    34          53            8
90.516749          16       32       39       18       29       38     44      46    34          53            8
91.502429          16       32       39       18       29       38     44      46    34          53            8
92.498843          16       32       39       18       29       38     45      46    34          53            8
93.506107          16       32       39       18       29       38     45      46    34          53            8
94.524339          16       32       39       18       29       38     45      46    34          53            8
95.553660          16       32       39       18       29       38     45      46    34          53            8
96.594189          16       32       39       18       29       38     45      46    34          53            8
97.646049          16       32       39       18       29       38     45      46    34          53            8
98.709364          16       32       39       19       29       38     45      46    34          53            8
99.784257          16       32       39       19       29       38     45      46    34          53            8
100.870855         16       32       39       19       29       38     45      46    34          53            8
101.969286         16       32       39       19       29       38     45      46    34          53            8
103.079678         16       32       39       19       29       38     45      46    34          53            8
104.202162         16       32       40       19       29       38     45      46    34          53            8
105.336869         16       32       40       19       29       38     45      46    34          53            8
106.483932         16       32       40       19       29       38     45      46    35          53            8
107.643486         16       32       40       19       30       38     45      46    35          53            8
108.815667         16       34       40       19       30       38     45      46    35          53            8
110.000613         16       34       40       19       30       38     45      46    35          53            8
111.198462         16       34       40       20       30       38     45      46    35          53            8
112.409355         16       34       40       20       30       38     45      46    35          53            8
113.633434         16       34       40       20       30       38     45      46    35          53            8
114.870843         16       34       40       20       30       38     45      46    35          53            8
116.121726         16       34       40       20       30       38     45      46    35          53            8
117.386231         16       34       40       20       30       38     45      46    35          53            8
118.664505         16       34       40       20       30       38     45      46    35          53            8
119.956700         16       34       40       20       31       38     45      46    35          53            8
121.262965         16       34       40       20       31       38     45      46    35          53            8
122.583455         16       34       40       20       31       38     45      46    35          53            8
123.918325         16       34       40       20       31       39     45      46    35          53            8
125.267731         16       34       40       20       31       39     45      46    35          53            8
126.631831         16       34       40       20       31       40     45      46    35          53            8
128.010785         16       34       40       20       31       40     45      46    35          53            8
129.404755         16       34       40       20       31       40     45      46    35          53            8
130.813905         16       34       40       20       31       40     45      46    35          53            8
132.238400         16       34       41       20       31       40     45      46    35          53            8
133.678407         16       34       41       20       31       40     45      46    35          53            8
135.134095         16       34       41       20       31       40     45      46    35          53            8
136.605634         16       34       41       20       31       40     45      46    35          53            8
138.093198         16       34       41       20       31       40     45      46    35          53            8
139.596961         16       34       41       20       31       40     45      46    35          53            8
141.117099         16       34       41       20       31       40     45      46    35          53            8
142.653790         16       34       41       20       31       40     45      46    35          53            8
144.207215         16       34       41       20       31       40     45      46    35          53            8
145.777556         16       34       41       20       31       40     45      46    35          53            8
147.364997         16       34       41       20       31       40     45      46    35          53            8
148.969725         16       34       41       20       31       40     45      46    35          53            8
150.591927         16       34       41       20       31       41     45      46    35          53            8
152.231794         16       34       41       20       31       41     45      46    35          53            8
153.889519         17       34       41       20       31       41     45      46    35          53            9
155.565295         17       34       41       20       31       41     45      46    35          53            9
157.259320         17       34       41       20       31       41     45      46    35          53            9
158.971791         17       34       41       20       31       41     45      46    35          53            9
160.702911         17       34       41       20       31       41     45      46    35          53            9
162.452881         17       34       41       20       31       41     45      46    35          53            9
164.221908         17       34       41       20       31       41     45      46    35          53            9
166.010199         17       34       41       20       31       41     45      46    35          53            9
167.817963         17       34       41       20       31       41     45      46    35          53            9
169.645412         17       34       41       20       31       41     45      46    35          53            9
171.492762         17       34       41       20       32       41     45      46    35          53            9
173.360228         17       34       41       20       32       41     45      46    35          53            9
175.248030         18       34       41       20       32       41     45      46    35          53            9
177.156390         18       34       41       20       32       41     45      46    35          53            9
179.085530         18       34       41       20       32       41     45      46    35          53            9
181.035678         18       34       41       20       32       41     45      46    35          53            9
183.007061         18       34       41       20       32       41     45      46    35          53            9
184.999912         18       34       41       20       32       41     45      46    35          53            9
187.014464         18       34       41       20       32       41     45      46    35          53            9
189.050954         18       34       41       20       32       41     45      46    35          53            9
191.109620         18       34       41       20       32       41     45      46    35          53            9
193.190704         18       34       41       21       34       41     45      46    35          53            9
195.294449         18       34       41       21       34       41     45      46    35          53            9
197.421103         18       34       41       21       34       41     45      46    35          53            9
199.570916         18       34       41       21       34       41     45      46    35          53            9
201.744138         18       34       42       21       34       41     45      46    35          53            9
203.941026         19       34       42       21       34       41     45      46    35          53            9
206.161837         19       34       42       21       34       41     45      46    35          53            9
208.406832         19       34       42       21       34       41     45      46    35          53            9
210.676273         19       34       42       21       34       41     45      46    35          53            9
212.970427         19       34       42       21       34       41     45      46    35          53            9
215.289564         19       34       42       21       34       41     45      46    35          53            9
217.633954         19       34       42       21       34       41     45      46    35          53            9
220.003874         19       34       42       21       34       41     45      46    35          53            9
222.399601         19       34       42       21       34       41     45      46    35          53            9
224.821416         19       34       42       21       34       41     45      46    35          53            9
227.269604         19       34       42       21       35       41     45      46    35          53            9
229.744450         19       34       42       21       35       41     45      46    35          53            9
232.246247         19       34       42       21       35       41     45      46    35          53            9
234.775287         19       34       42       21       35       41     45      46    35          53            9
237.331867         19       34       42       21       35       41     45      46    35          53            9
239.916287         19       35       43       22       36       42     45      46    35          53            9
